UOS	35.2052	-85.898	Franklin County	Sewanee	United States	US		-6.0	3699	1953
YKM	46.5666	-120.5333	Yakima Air Terminal	Yakima	United States	US		+8.0	7603	1095
LSD	38.0833	-84.3166	Blue Grass Station Army Heliport	Lexington, KY	United States	US		-5.0		1016
ELZ	42.1166	-77.9333	Municipal	Wellsville	United States	US		+5.0	4300	2124
PIE	27.9105	-82.6875	St. Petersburg-Clearwater International	Clearwater	United States	US		-5.0	8800	10
APF	26.15	-81.7666	Naples	Naples	United States	US		+5.0	5000	9
EKI	41.7166	-85.9833	Municipal	Elkhart	United States	US		+5.0	5492	778
BUM	38.25	-94.3166	Butler	Butler	United States	US		+6.0	3200	892
RNH	45.1166	-92.5333	Municipal	New Richmond	United States	US		+6.0	3000	996
ZFZ	50.8	-1.6833	Buffalo Depew Rr	Buffalo	United States	US		+5.0		
DIK	46.8	-102.8	Dickinson	Dickinson	United States	US		+7.0	5200	2589
SNK	32.7	-100.95	Winston Field	Snyder	United States	US		+6.0	4800	2434
LKV	42.1666	-120.4	Lake County	Lakeview	United States	US		+8.0	5300	4728
OCF	29.1666	-82.2166	Taylor Field	Ocala	United States	US		+5.0	5007	90
CBM	33.6438	-88.4438	Columbus AFB	Columbus, MS	United States	US		+0.0		
MRN	35.75	-81.725	Lenoir	Morganton	United States	US		+5.0	4000	1266
WKK	59.2666	-158.6333	Aleknagik	Aleknagik	United States	US		+9.0	1800	75
TUS	32.1161	-110.9411	Tucson International Airport	Tucson, AZ	United States	US		-7.0	10990	2643
CEX	65.05	-146.05	Chena Hot Springs	Chena Hot Springs	United States	US		+9.0	2000	1195
COP	42.6291	-74.8911	Cooperstown - Westville Airport	Cooperstown, NY	United States	US		-5.0	2300	1260
CVR	34.0166	-118.4	Hughes	Culver City	United States	US		+8.0		
VGT	36.2166	-115.2	North Air Terminal	Las Vegas	United States	US		+8.0	5005	2207
CYM	57.5	-134.75	Chatham SPB	Chatham	United States	US		+9.0		1
WHH	-30.7833	121.4833	Hiltons Har H	Boulder	United States	US		+0.0		
BTF	40.8833	-111.8833	Salt Lake Skypark	Bountiful	United States	US		+7.0	4700	4234
SHV	32.45	-93.8166	Regional	Shreveport	United States	US		+6.0	8351	258
LGA	40.7666	-73.8666	La Guardia	New York	United States	US		-5.0	7000	22
JHW	42.15	-79.25	Jamestown	Jamestown	United States	US		+5.0	5299	1724
LIC	39.2666	-103.6833	Municipal	Limon	United States	US		+7.0	4000	5365
SLG	36.1833	-94.5333	Smith Field	Siloam Springs	United States	US		+6.0	4985	1193
LBE	40.2833	-79.4	Westmoreland County	Latrobe	United States	US		+5.0	5501	1161
EAT	47.4	-120.2	Pangborn Field	Wenatchee	United States	US		+8.0	5499	1245
ARV	45.9166	-89.7333	Noble F. Lee	Minocqua	United States	US		+6.0	5000	1628
BNO	43.5833	-118.95	Burns	Burns	United States	US		+8.0	5100	4144
BDX	45.45	-105.4166	Broadus	Broadus	United States	US		+7.0	3150	3034
VIS	36.3166	-119.4	Visalia	Visalia	United States	US		+8.0	6556	292
CIL	64.9	-163.7333	Melsing Creek	Council	United States	US		+9.0	1270	95
HST	25.4833	-80.4833	AFB	Homestead	United States	US		+5.0	4000	9
DUJ	41.1783	-78.8986	Du Bois-Jefferson County	Du Bois	United States	US		-5.0	5504	1817
MMT	33.9188	-80.8005	Mc Entire ANG Base	Eastover, SC	United States	US		-5.0	9009	254
JDX	0.0	0.0	Central Bus. District	Houston	United States	US		+6.0		
KTH	27.6666	88.5166	SPB	Tikchik	United States	US		+0.0		
OTO	35.0722	-105.9355	Vor	Otto	United States	US		+7.0		
ORQ	41.1166	-73.45	Heliport	Norwalk	United States	US		+5.0		
NAX	21.3072	-158.0702	Kalaeloa John Rodgers Field	Kapolei, Hawaii	United States	US		-10.0	8000	30
EVA	30.35	-94.0666	Landing Strip	Evadale	United States	US		+6.0	5000	44
WKL	19.9166	-155.8666	Waikoloa Airport	Waikoloa	United States	US		+10.0		
UGI	57.8833	-153.5	Uganik	Uganik	United States	US		+9.0		
BKD	32.75	-98.9	Stephens County	Breckenridge	United States	US		+6.0	4600	1282
RHV	37.3327	-121.8197	Reid-Hillview	San Jose	United States	US		-8.0	3100	135
ORF	36.9	-76.2	Norfolk International Airport	Norfolk	United States	US		-5.0	9000	27
KBC	66.2666	-145.8	Birch Creek	Birch Creek	United States	US		+9.0	2500	450
JBR	35.8333	-90.65	Jonesboro	Jonesboro	United States	US		+6.0	5599	262
JWC	0.0	0.0	Warner Cntr Bus. Plaza	Los Angeles	United States	US		+0.0		
MGI	11.1169	124.4669	Aransas National Wildlife Refuge	Matagorda Island, TX	United States	US		-6.0	4600	10
HFF	-40.2	-72.1666	Mackall AAF	Hoffman	United States	US		+0.0		
XPR	43.0166	-102.5166	Pine Ridge	Pine Ridge	United States	US		+7.0	5200	3331
BCB	37.2333	-80.4166	Virginia Tech	Blacksburg	United States	US		+5.0	4200	2134
HEZ	31.6166	-91.3	Hardy-Anders	Natchez	United States	US		+6.0	6500	272
ESO	36.1	-106.0333	Espanola	Espanola	United States	US		+7.0	5000	5790
STK	40.6166	-103.2666	Crosson Field	Sterling	United States	US		+7.0	4700	4037
NRS	46.2166	26.1	NAS	Imperial Beach	United States	US		+0.0		
EMK	62.7666	-164.5	Emmonak	Emmonak	United States	US		+9.0	1900	10
FSI	19.8333	-72.5	Henry Post AAF	Fort Sill	United States	US		+0.0		
BIG	64.0	-145.7333	Intermediate Field	Big Delta	United States	US		+9.0	7499	1277
VLA	38.95	-89.0833	Vandalia	Vandalia	United States	US		+6.0	3900	538
LUF	6.4666	-57.65	Luke Afb	Phoenix	United States	US		+0.0	9910	1085
TKL	59.7833	-1.25	Taku SPB	Taku Lodge	United States	US		+0.0		
BDF	41.1833	-89.65	Rinkenberger	Bradford	United States	US		+6.0		
PBA	71.3333	-156.6333	Point Barrow	Barrow	United States	US		+9.0	4860	9
JEF	38.5911	-92.0394	Memorial	Jefferson City, MO	United States	US		-6.0	6001	549
CGE	38.55	-76.0333	Cambridge	Cambridge	United States	US		+5.0	4000	20
ATL	33.6366	-84.428	Hartsfield-jackson Atlanta International	Atlanta, GA	United States	US		-5.0	11889	1026
MPR	38.35	-97.6833	Mcpherson	Mcpherson	United States	US		+6.0	4200	1497
ARX	40.2194	-74.0899	Asbury Park	Neptune, NJ	United States	US		+5.0	3000	100
CPR	42.908	-106.4644	Natrona County International Airport	Casper, WY	United States	US		-7.0	10600	5348
DHN	31.3166	-85.45	Dothan Arpt	Dothan	United States	US		+6.0	8499	401
IOW	41.6391	-91.5463	Iowa City	Iowa City, IA	United States	US		-6.0	4355	668
LRD	27.5333	-99.4666	International	Laredo	United States	US		+6.0	8201	508
ACK	41.2666	-70.0666	Nantucket Memorial	Nantucket	United States	US		+5.0	6303	48
TNU	41.7	-93.05	Municipal	Newton	United States	US		+6.0	4070	953
PIZ	69.7333	-163.0166	Dew Station	Point Lay	United States	US		+9.0	3519	20
CNH	43.3666	-72.3666	Municipal	Claremont	United States	US		+5.0	3100	545
HIF	41.1238	-111.973	Hill Afb	Ogden	United States	US		-7.0		
DRI	53.2	5.45	Beauregard Parish	De Ridder	United States	US		+0.0		
DCK	66.9333	-156.9	Dahl Creek Arpt	Dahl Creek	United States	US		+9.0	3800	260
CXL	32.6666	-115.5166	International	Calexico	United States	US		+8.0	4330	
STE	41.4333	20.1666	Stevens Point	Stevens Point	United States	US		+0.0		
WTL	13.45	-15.8	Tuntutuliak	Tuntutuliak	United States	US		+0.0		
AGS	33.3666	-81.9666	Bush Field	Augusta	United States	US		+5.0	8001	145
ISW	44.7666	-89.6777	Alexander Field	Wisconsin Rapids	United States	US		+6.0	5500	1021
LVM	45.6666	-110.5666	Mission Field	Livingston	United States	US		+7.0	5700	4656
INL	48.5666	-93.4	Falls Intl	International Falls	United States	US		+6.0	6508	1185
EST	43.4	-94.8333	Municipal	Estherville	United States	US		+6.0	4800	1317
FSM	35.3333	-94.3666	Regional	Fort Smith	United States	US		+6.0	8000	469
FAR	46.9166	-96.8166	Hector Field	Fargo	United States	US		+6.0	9546	900
BCS	30.05	-90.2333	Southern Seaplane	Belle Chasse	United States	US		+6.0	3200	
ERR	44.7924	-71.1647	Errol	Errol	United States	US		+5.0	3600	1243
RBK	-14.3333	-66.5	French Valley	Rancho	United States	US		+0.0		
NSF	19.35	100.55	Andrews NAF	Camp Springs	United States	US		+0.0		
KYU	64.9	-157.7	Koyukuk	Koyukuk	United States	US		+9.0	2980	115
ASQ	39.5	-117.0666	Austin	Austin	United States	US		+8.0	6000	5730
IDG	42.35	-95.4666	Municipal	Ida Grove	United States	US		+6.0	3180	1245
LHM	38.9091	-121.3513	Lincoln Regional Airport	Lincoln, CA	United States	US		-8.0	6001	121
HSH	35.9727	-115.1344	Henderson Executive	Henderson	United States	US		-8.0	6501	2492
DNL	33.4663	-82.0394	Daniel Field	Augusta, GA	United States	US		-5.0	4002	423
ZBP	4.6666	-74.5166	Baltimore Rail	Baltimore	United States	US		+0.0		
GCK	37.9333	-100.7333	Garden City Municipal Airport	Garden City, KS	United States	US		+6.0	5999	2888
RLI	0.0	0.0	Reilly AHP	Anniston	United States	US		+0.0		
PDT	45.7	-118.8333	Pendleton	Pendleton	United States	US		+8.0	6301	1494
JSL	39.3605	-74.4208	Steel Pier Hlpt	Atlantic City	United States	US		+5.0		14
RSJ	48.6333	-122.85	Rosario SPB	Rosario	United States	US		+8.0	2850	2170
MYF	32.8	-117.1333	Montgomery Field	San Diego	United States	US		+8.0	3400	423
URM	5.3416	-62.7583	Uriman	Uriman	Venezuela	VE		+4.0	3937	1148
SBB	7.8036	-71.1658	Santa Barbara Ba	Santa Barbara de Barinas	Venezuela	VE		-4.0	5560	590
CGU	8.5833	-64.2166	Ciudad Guayana	Ciudad Guayana	Venezuela	VE		+4.0		
AGV	9.55	-69.2333	Acarigua	Acarigua	Venezuela	VE		+4.0	5905	640
ICA	4.3333	-61.7333	Icabaru	Icabaru	Venezuela	VE		+4.0	3937	1574
AAO	9.4166	-64.4666	Anaco	Anaco	Venezuela	VE		+4.0	3937	721
MIQ	10.5994	-66.9825	Simón Bolívar International	Maiquetía	Venezuela	VE		-4.0	11483	235
PBL	10.4666	-68.1	Puerto Cabello	Puerto Cabello	Venezuela	VE		+4.0	6972	32
KAV	5.6666	-61.7666	Kavanayen	Kavanayen	Venezuela	VE		+4.0	2625	4002
TMO	7.2333	-61.5166	Tumeremo	Tumeremo	Venezuela	VE		+0.0		
LGY	8.5166	-71.4	Lagunillas	Lagunillas	Venezuela	VE		+4.0	3215	
STB	9.0333	-71.95	L Delicias	Santa Barbara Ed	Venezuela	VE		+4.0	5361	32
CAJ	6.25	-62.8333	Canaima	Canaima	Venezuela	VE		+4.0	6890	1450
LAG	10.6	-66.9333	La Guaira	La Guaira	Venezuela	VE		-4.5	3500	56
KTV	5.75	-62.4166	Kamarata	Kamarata	Venezuela	VE		+4.0	3937	1597
VIG	8.6333	-71.65	El Vigia	El Vigia	Venezuela	VE		+4.0	10630	
LRV	11.8333	-66.75	Los Roques	Los Roques	Venezuela	VE		+4.0	3281	
ELX	10.6166	-71.7333	El Tigre	El Tigre	Venezuela	VE		+0.0		
SVV	7.0	-62.0	San Salvador De	San Salvador De	Venezuela	VE		+4.0		
MUN	9.75	-63.1666	Quiriquire	Maturin	Venezuela	VE		+4.0	6890	224
SVZ	7.7833	-72.45	San Antonio	San Antonio	Venezuela	VE		+4.0	6070	1312
VLN	10.1497	-67.9283	Arturo Michelena International Airport	Valencia	Venezuela	VE		-4.5	9842	1417
VCR	10.1755	-70.0652	Carora	Carora	Venezuela	VE		-4.0	4659	1437
EOR	6.7333	-61.5833	El Dorado	El Dorado	Venezuela	VE		+4.0	3937	318
VDP	9.2166	-66.0166	Valle De Pascua	Valle De Pascua	Venezuela	VE		+4.0	4921	410
LFR	8.2833	-72.2833	La Fria	La Fria	Venezuela	VE		+4.0	6644	305
MYC	10.25	-67.6	Maracay	Maracay	Venezuela	VE		+4.0	10400	1450
LSP	11.7333	-70.2	Josefa Camejo	Las Piedras	Venezuela	VE		+4.0	9186	75
CUM	10.45	-64.1833	Cumana	Cumana	Venezuela	VE		+4.0	6857	14
CBL	8.1333	-63.5333	Ciudad Bolivar	Ciudad Bolivar	Venezuela	VE		+4.0	5699	197
STD	7.5833	-72.0666	Mayo Guerrero	Santo Domingo	Venezuela	VE		+4.0	5052	1118
UPC	28.4	-16.55	Puerto La Cruz	Puerto La Cruz	Venezuela	VE		+0.0		
SFD	7.8666	-67.4333	Las Flecheras	San Fernando De Apure	Venezuela	VE		+4.0	5905	239
GUI	10.5666	-62.3	Guiria	Guiria	Venezuela	VE		+4.0	5249	42
PDZ	9.9666	-62.2333	Pedernales	Pedernales	Venezuela	VE		+4.0	3543	6
CUP	10.6666	-63.25	Carupano	Carupano	Venezuela	VE		+4.0	6759	33
MRD	8.5833	-71.1666	A Carnevalli	Merida	Venezuela	VE		+4.0	5348	5007
SNF	10.2802	-68.7538	San Felipe	San Felipe	Venezuela	VE		+4.0	4921	761
GUQ	9.0333	-69.75	Guanare	Guanare	Venezuela	VE		+4.0	5905	606
BLA	10.1213	-64.6958	Gen J A Anzoategui	Barcelona	Venezuela	VE		+4.0	8202	26
BRM	10.0427	-69.3586	Barquisimeto	Barquisimeto	Venezuela	VE		-4.0	7808	2042
GDO	7.2333	-70.8	Vare Maria	Guasdualito	Venezuela	VE		+4.0	3969	426
VLV	9.35	-70.6166	Carvajal	Valera	Venezuela	VE		+4.0	6726	2060
MAR	10.68	-71.6602	La Chinita	Maracaibo	Venezuela	VE		+4.0	9843	235
BNS	8.6166	-70.2166	Barinas	Barinas	Venezuela	VE		+4.0	6562	666
SNV	4.6	-61.1	Santa Elena	Santa Elena	Venezuela	VE		+4.0	6000	2939
SOM	8.9452	-64.1511	Edmundo Barrios	San Tome	Venezuela	VE		-4.0	4265	846
CLZ	8.9333	-67.4333	Calabozo	Calabozo	Venezuela	VE		+4.0	4790	328
EOZ	7.1666	-69.5333	Elorza	Elorza	Venezuela	VE		+4.0	3937	295
CZE	11.4166	-69.6666	Coro	Coro	Venezuela	VE		+4.0	7054	52
TUV	9.0686	-62.0491	Tucupita	Tucupita	Venezuela	VE		+0.0		
CUV	8.7666	-72.55	Casigua	Casigua	Venezuela	VE		+4.0	3900	190
LPJ	7.0	-67.6666	Pijiguaos	Pijiguaos	Venezuela	VE		+4.0		
SFX	8.35	-62.6333	San Felix	San Felix	Venezuela	VE		+4.0	3609	394
WOK	5.25	-61.7333	Wonken	Wonken	Venezuela	VE		+4.0	3500	2850
CCS	10.603	-66.9905	Simon Bolivar International Airport	Caracas	Venezuela	VE		-4.0	11483	235
SCI	7.7666	-72.2333	San Cristobal	San Cristobal	Venezuela	VE		+4.0	3314	3280
CBS	10.3833	-71.4666	Oro Negro	Cabimas	Venezuela	VE		+4.0	6562	164
CXA	7.6261	-66.165	Caicara Del Orinoco	Caicara Del Orinoco	Venezuela	VE		-4.0	4879	140
AUA	12.5013	-70.0152	Reina Beatrix	Aruba	Aruba	AW		-4.0	9000	59
SPV	-3.9	143.6833	Sepik Plains	Sepik Plains	Papua New Guinea	PG		-10.0	2660	250
TLO	-30.8166	-64.9166	Tol	Tol	Papua New Guinea	PG		+0.0		
ERU	-8.4166	147.0833	Erume	Erume	Papua New Guinea	PG		-10.0	1570	6400
WBM	-5.5666	143.7166	Wapenamanda	Wapenamanda	Papua New Guinea	PG		-10.0	5348	5800
TPI	-8.3666	146.9833	Tapini	Tapini	Papua New Guinea	PG		+0.0		
KUW	-7.4333	143.1	Kugururok River	Kugururok River	Papua New Guinea	PG		-10.0	2067	100
WOA	-6.8	145.8833	Wonenara	Wonenara	Papua New Guinea	PG		-10.0	1400	5100
LAE	-6.5697	146.7066	Nadzab	Lae	Papua New Guinea	PG		+10.0	5823	46
KUQ	-7.1333	143.2666	Kuri	Kuri	Papua New Guinea	PG		-10.0		
LMY	-6.85	141.4166	Lake Murray	Lake Murray	Papua New Guinea	PG		-10.0	2495	200
KMA	-7.9666	145.7666	Kerema	Kerema	Papua New Guinea	PG		-10.0	3100	10
BIJ	-5.5833	146.35	Biliau	Biliau	Papua New Guinea	PG		-10.0	2000	40
KVG	-2.5666	150.8166	Kavieng	Kavieng	Papua New Guinea	PG		-10.0	5010	12
KAK	-6.2333	143.4833	Kar	Kar	Papua New Guinea	PG		-10.0	1950	4950
FUM	-6.3833	142.4333	Fuma	Fuma	Papua New Guinea	PG		-10.0		
NUG	-3.3333	154.75	Nuguria	Nuguria	Papua New Guinea	PG		-10.0	2800	10
OKV	-3.9166	116.2	Okao	Okao	Papua New Guinea	PG		+0.0		
GAZ	-9.2333	152.95	Guasopa	Guasopa	Papua New Guinea	PG		-10.0	3590	10
WUV	-1.75	142.8333	Wuvulu Is	Wuvulu Is	Papua New Guinea	PG		-10.0	2760	4
JAQ	-5.6	151.5166	Jacquinot Bay	Jacquinot Bay	Papua New Guinea	PG		-10.0	5167	200
JOP	-4.75	145.0166	Josephstaal	Josephstaal	Papua New Guinea	PG		-10.0	3115	250
EFG	-9.15	147.6666	Efogi	Efogi	Papua New Guinea	PG		-10.0	1600	3800
KIA	-6.2666	146.25	Kaiapit	Kaiapit	Papua New Guinea	PG		-10.0	3000	990
WUM	0.0	0.0	Wasum	Wasum	Papua New Guinea	PG		+0.0		
BDZ	-6.3333	146.95	Baindoung	Baindoung	Papua New Guinea	PG		-10.0	1540	4200
OTY	-6.5833	155.6833	Oria	Oria	Papua New Guinea	PG		-10.0	2000	600
BNV	-6.4166	146.8166	Boana	Boana	Papua New Guinea	PG		-10.0	2525	2800
KSP	-8.5583	147.4666	Kosipe	Kosipe	Papua New Guinea	PG		-10.0	2320	6100
MVI	-6.0	155.3333	Manetai	Manetai	Papua New Guinea	PG		-10.0	1870	60
ABW	-10.1666	148.7	Abau	Abau	Papua New Guinea	PG		-10.0	2500	10
SMP	-4.35	151.55	Stockholm	Stockholm	Papua-New Guinea	PG		+10.0	2050	10
NGR	-5.6666	141.1166	Ningerum	Ningerum	Papua New Guinea	PG		-10.0	1870	380
AUI	-1.45	143.0666	Aua Island	Aua Island	Papua New Guinea	PG		-10.0	2950	4
DBP	-6.2833	141.9	Debepare	Debepare	Papua New Guinea	PG		-10.0	2590	250
OBX	-7.5833	141.3333	Obo	Obo	Papua New Guinea	PG		-10.0	1600	69
PGE	-7.1333	146.15	Yegepa	Yegepa	Papua New Guinea	PG		-10.0	1530	4100
DER	-6.1	146.8166	Derim	Derim	Papua New Guinea	PG		-10.0	1550	4900
MPF	-7.9666	143.1666	Mapoda	Mapoda	Papua New Guinea	PG		-10.0	1706	30
KAQ	-8.1333	146.8166	Kamulai	Kamulai	Papua New Guinea	PG		-10.0		
DGG	0.0	0.0	Daugo	Daugo	Papua New Guinea	PG		+0.0		
BWP	-3.0833	141.1	Bewani	Bewani	Papua New Guinea	PG		-10.0	2500	525
TLP	-4.7833	141.0	Tumolbil	Tumolbil	Papua New Guinea	PG		+0.0		
ABP	-6.0666	141.1	Atkamba	Atkamba	Papua New Guinea	PG		-10.0	1700	400
AON	-6.25	145.9666	Arona	Arona	Papua New Guinea	PG		-10.0	2500	4200
GUE	-3.5833	141.5833	Guriaso	Guriaso	Papua New Guinea	PG		-10.0	1500	400
UAE	-6.2333	144.65	Mount Aue	Mount Aue	Papua New Guinea	PG		-10.0	1640	4250
GOE	-5.3833	151.8666	Gonalia	Gonalia	Papua New Guinea	PG		-10.0	3500	10
SBV	-5.5833	155.05	Sabah	Sabah	Papua New Guinea	PG		-10.0	2050	10
KGM	-5.1833	39.7833	Kungum	Kungum	Papua New Guinea	PG		+0.0		
TDB	-0.8	174.4666	Tetabedi	Tetabedi	Papua New Guinea	PG		+0.0		
KPL	-8.6333	142.85	Kapal	Kapal	Papua New Guinea	PG		+0.0		
ITK	-9.5166	147.3	Itokama	Itokama	Papua New Guinea	PG		-10.0	2300	2300
KEX	-7.7666	145.9	Kanabea	Kanabea	Papua New Guinea	PG		-10.0	1770	4000
NOO	-9.0833	147.0333	Naoro	Naoro	Papua New Guinea	PG		-10.0	1480	2450
LGM	-5.5333	143.4833	Laiagam	Laiagam	Papua New Guinea	PG		-10.0	2800	7000
WAO	-7.6666	145.0	Wabo	Wabo	Papua New Guinea	PG		-10.0	2575	350
ADC	-7.1333	145.7333	Andakombe	Andakombe	Papua New Guinea	PG		+0.0		
GVI	-3.9166	141.1666	Green River	Green River	Papua New Guinea	PG		-10.0	4770	279
NDI	-9.45	148.2333	Namudi	Namudi	Papua New Guinea	PG		-10.0	2100	1050
DAU	-9.0833	143.2	Daru	Daru	Papua New Guinea	PG		-10.0	4593	20
WSU	-6.0	147.25	Wasu	Wasu	Papua New Guinea	PG		-10.0	2560	25
KJU	-2.8833	151.25	Kamiraba	Kamiraba	Papua New Guinea	PG		-10.0	2340	10
KWX	-8.5	143.4166	Kiwai Island	Kiwai Island	Papua New Guinea	PG		-10.0	1490	20
BRP	-7.6666	146.35	Biaru	Biaru	Papua New Guinea	PG		-10.0	1980	4700
CVL	-9.7	150.05	Cape Vogel	Cape Vogel	Papua New Guinea	PG		-10.0	2970	20
SKC	-8.15	141.7166	Suki	Suki	Papua New Guinea	PG		-10.0	2130	63
IMA	-9.5	150.5	Iamalele	Iamalele	Papua New Guinea	PG		-10.0	2950	10
TOK	-6.2333	155.05	Torokina	Torokina	Papua New Guinea	PG		+0.0		
RAW	-6.3666	155.3833	Arawa	Arawa	Papua New Guinea	PG		-10.0	1920	12
LSA	-8.5	151.0833	Losuia	Losuia	Papua New Guinea	PG		-10.0	5593	20
HAZ	-4.3333	145.1666	Hatzfeldthaven	Hatzfeldthaven	Papua New Guinea	PG		-10.0	2558	12
SUZ	-7.1666	143.9166	Suria	Suria	Papua New Guinea	PG		-10.0	1410	2600
SIM	-4.0	144.0	Simbai	Simbai	Papua New Guinea	PG		-10.0	2560	5450
KSB	-6.3833	147.0166	Kasanombe	Kasanombe	Papua New Guinea	PG		-10.0	1500	5700
KAF	-6.2833	155.35	Karato	Karato	Papua New Guinea	PG		-10.0	1903	110
RBP	-9.9833	149.8333	Rabaraba	Rabaraba	Papua New Guinea	PG		-10.0	2590	50
ILX	-5.4833	145.8333	Ileg	Ileg	Papua New Guinea	PG		-10.0		
TKW	-5.3	142.2166	Tekin	Tekin	Papua New Guinea	PG		+0.0		
ULE	-4.9666	151.3166	Sule	Sule	Papua New Guinea	PG		-10.0	3000	20
KXR	-5.2833	154.6	Karoola	Karoola	Papua New Guinea	PG		-10.0	2165	40
TBA	-5.6	144.6833	Tabibuga	Tabibuga	Papua New Guinea	PG		+0.0		
IDN	-6.0333	147.0333	Indagen	Indagen	Papua New Guinea	PG		-10.0	1700	5850
SDI	-5.6166	146.4666	Saidor	Saidor	Papua New Guinea	PG		-10.0	3805	75
MDM	-4.6333	143.45	Munduku	Munduku	Papua New Guinea	PG		-10.0	2365	170
MPX	-4.9	141.6166	Miyanmin	Miyanmin	Papua New Guinea	PG		-10.0	1940	2500
GUR	-10.3333	150.35	Gurney	Alotau	Papua New Guinea	PG		-10.0	5200	65
LMI	-3.4833	142.0333	Lumi	Lumi	Papua New Guinea	PG		-10.0	2510	1750
AUJ	-4.25	142.85	Ambunti	Ambunti	Papua New Guinea	PG		-10.0	2480	160
WPM	-8.75	142.85	Wipim	Wipim	Papua New Guinea	PG		-10.0	1640	100
GMI	-6.3	150.3333	Gasmata Island	Gasmata Island	Papua New Guinea	PG		-10.0	2700	10
NKN	-5.8333	146.45	Nankina	Nankina	Papua New Guinea	PG		-10.0		
KRU	-8.3	147.0833	Kerau	Kerau	Papua New Guinea	PG		-10.0	1900	7100
LNC	-6.3666	147.3666	Lengbati	Lengbati	Papua New Guinea	PG		-10.0	1530	5400
KZF	-7.8	145.8833	Kaintiba	Kaintiba	Papua New Guinea	PG		-10.0	1480	2000
BOT	0.0	0.0	Boset	Boset	Papua New Guinea	PG		+0.0		
WKN	-5.8666	155.2333	Wakunai	Wakunai	Papua New Guinea	PG		-10.0	3200	10
HYF	-3.6333	143.05	Hayfields	Hayfields	Papua New Guinea	PG		-10.0	3100	400
NWT	-8.5	143.1666	Nowata	Nowata	Papua New Guinea	PG		-10.0	2400	2000
MZN	-5.8666	144.6666	Minj	Minj	Papua New Guinea	PG		-10.0	4700	5140
KDE	-5.6833	142.7333	Koroba	Koroba	Papua New Guinea	PG		-10.0	3476	5500
TFI	-9.0833	149.3166	Tufi	Tufi	Papua New Guinea	PG		+0.0		
KMR	-6.5	144.8333	Karimui	Karimui	Papua New Guinea	PG		-10.0	3230	3670
LNG	-8.1666	146.1166	Lese	Lese	Papua New Guinea	PG		-10.0	2400	5
SIL	-9.1166	148.4	Sila	Sila	Papua New Guinea	PG		-10.0	1500	2600
LNV	-3.0436	152.6288	Lihir Island	Lihir Island	Papua New Guinea	PNG		+10.0	1900	300
PGB	-7.0166	141.55	Pangoa	Pangoa	Papua New Guinea	PG		-10.0	2395	147
AUV	-5.7333	148.5	Aumo	Aumo	Papua New Guinea	PG		+0.0		
KOM	-6.1333	143.6333	Komo-Manda	Komo-Manda	Papua New Guinea	PG		-10.0	2590	4840
TBG	-5.2786	141.2258	Tabubil	Tabubil	Papua New Guinea	PG		+10.0	4500	1500
SFU	-9.5833	148.6333	Safia	Safia	Papua New Guinea	PG		-10.0	3870	480
TRJ	-4.6	143.3166	Tarakbits	Tarakbits	Papua New Guinea	PG		+0.0		
DOO	-9.5	147.8	Dorobisoro	Dorobisoro	Papua New Guinea	PG		-10.0	1470	1700
AIE	-5.1333	144.7333	Aiome	Aiome	Papua New Guinea	PG		-10.0	3280	350
MPG	-6.5333	147.7166	Makini	Makini	Papua New Guinea	PG		-10.0	1560	2700
URU	0.0	0.0	Uroubi	Uroubi	Papua New Guinea	PG		+0.0		
HIT	-6.9333	143.0666	Haivaro	Hivaro	Papua New Guinea	PG		+10.0		
IHU	-7.9	145.3833	Ihu	Ihu	Papua New Guinea	PG		-10.0	3230	40
AZB	-10.3	149.3333	Amazon Bay	Amazon Bay	Papua New Guinea	PG		-10.0	2870	10
YVD	-7.55	146.1666	Yeva	Yeva	Papua New Guinea	PG		-10.0		
KSG	-6.35	146.7166	Kisengan	Kisengan	Papua New Guinea	PG		-10.0	1540	3400
EMS	-9.3666	148.4666	Embessa	Embessa	Papua New Guinea	PG		-10.0	1640	250
WAB	-5.4833	143.7333	Wabag	Wabag	Papua New Guinea	PNG		+10.0	3735	6500
VIV	-9.3	150.3166	Vivigani	Vivigani	Papua New Guinea	PG		-10.0	4270	100
RAX	-9.6722	148.0333	Oram	Oram	Papua New Guinea	PG		-10.0	1355	3600
SMH	-6.0833	146.75	Sapmanga	Sapmanga	Papua New Guinea	PG		-10.0	1525	2800
DPU	-5.8333	145.75	Dumpu	Dumpu	Papua New Guinea	PG		-10.0		
KOR	-7.8166	146.55	Kokoro	Kokoro	Papua New Guinea	PG		-10.0	1640	200
TWY	52.25	15.8333	Tawa	Tawa	Papua New Guinea	PG		+0.0		
DAF	-4.7416	145.9583	Daup	Daup	Papua New Guinea	PG		+10.0	1444	98
FUB	-6.15	150.65	Fulleborn	Fulleborn	Papua New Guinea	PG		-10.0	1985	15
HGU	-5.8291	144.298	Kagamuga	Mount Hagen	Papua New Guinea	PG		-10.0	6180	5388
NMN	-6.3166	145.0666	Nomane	Nomane	Papua New Guinea	PG		-10.0	1630	6100
FIN	-6.6166	147.85	Finschhafen	Finschhafen	Papua New Guinea	PG		+10.0	5200	33
SIZ	-3.0	142.05	Sissano	Sissano	Papua New Guinea	PG		-10.0	2600	10
MGP	-4.15	153.0166	Manga	Manga	Papua New Guinea	PG		-10.0	3470	20
